0,canon eos 70d kit 18 55 is stm kamera slr canon eos 70 d kit is stm ,baru original 100 garansi 2 tahun bonus memory 16gb class 10 tas filter lensa anti gores lcd untuk jaga barang aman packing nya paka bubble wrap dus plastik anti air isi box ef s18 55mm f 3 5 5 6 is stm eos 70d body eyecup eb body cap battery charger lc e6e battery pack lp e6 interface cable wide strap ew eos70d features 20 2 gapixels aps c dual pixel cmos af sensor digic 5 image processor iso 100 12 800 expandable to 25 600 19 points cross type af system and 7fps shooting intelligent viewfinder 3 0 vari angle clear view lcd ii touch screen wifi ,Rp 11800000
19,asus x441sa bx003d red ,dual core n3060 up to 2 48 ghz layar 14 hd 1366x768 grafis intel hd dos dvd writer usb 3 1 type c wifi bt 4 0 garansi 2 tahun ,Rp 3420000

20,asus gaming x550z amd fx 7500 ram 8gb hdd 1tb vga amd r7 m260dx 3gb 15 6 quot windows 10 original ,asus x550z exx211t gr processor amd fx 7500 radeon r7 10 compute cores 4c 6g 2 10ghz ram 2 x 4096 mb ddr3 8 gb pc3l 12800 dual slot memory harddisk 1 tb hdd operation system os windows 10 home single language 64 bit layar 15 6 hd slim gl 1366 x 768 vga amd radeon r7 graphics amd radeon r5 m230 series dedicated 3072 mb shared 3557 mb up to 6629 mb kamera hd web camera batera 4 cell li ion 2950 mah fitur dvd super multi dl drive card reader 3 in 1 realtek pcie gbe family controller bluetooth webcam cardreader 2 port usb 3 0 1 port usb 2 0 hdmi vga out qualcomm atheros ar956x wireless network adapter warna dark grey lengkap dus ori lengkap adaptor buku manual buku garansi bonus 1 tas asus garansi 1 tahun welcome dealer ,Rp 6329000

21,asus e202sa n3060 ram2 500gb dos grs resmi asus 1th ,dual core intel celeron processor n3060 layar 11 6 1366x768 graf intel hd hdd 500gb memory 2gb ddr3l usb 3 1 type c usb 3 0 bt 4 0 wifi os dos garansi 1 tahun warna ready black white n blue ,Rp 2900000

22,asus rog gl553vd fy280d ci7 7700hq 2 8 3 2ghz nvidia gtx1050 4gb ,asus gl553vd fy280d spesifikasi prosesor ci7 7700hq 2 8 3 2ghz ram 8gb hdd 1tb vga nvidia gtx1050 4gb layar 15 6 fhd os dos dvd rw cam blutooth wifi beli puya lebih design baru asus jamin mantaff ima cod delivery untuk daerah jakarta garansi resmi 2 tahun harga murah toko mall lengkap unit laptop tas laptop charger dus fullset bonus bag pag note untuk daerah jakarta irim gojek harap konfirmasi lewat pesan ,Rp 13799000

23,asus x200ma n2840 2gb 500gb 11 6 quot slim ,speksifikasi singkat processor intel celeron n2840 2 16 ghz memory ram 2 gb hard disk 500 gb sistem grafis intel hd graphics layar 11 6 hd led body slim usb hdmi battera 4 cell wifi webcam new garansi 1 tahun stributor ,Rp 3050000

24,asus gaming rog gl552vx ,intel core i7 7700 processor 4gb ddr4 2133 mhz sdram 2 x so dimm socket for expansion up to 32 gb sdram 15 6 16 9 display nvidia geforce gtx 950m with 4g gddr5 vram 1tb hdd super multi dvd windows 10 home 64 bit 1 x microphone in headphone out jack 1 x usb 3 1 type c port s 2 x usb 3 0 port s 1 x usb 2 0 port s 1 x rj45 lan jack for lan insert 1 x hdmi built in stereo 2 w speakers and microphone output 19 v dc 6 32 a 120 w input 100 240 v ac 50 60 hz universal 3 2 pin compact power supply system 385 x 255 x 32 4 mm wxdxh ,Rp 13799900

25,asus x550z exx211t vga amd r7 m260dx 3gb amd fx 7500 r7 8gb 1tb win10 ,asus x550z exx211t gr processor amd fx 7500 radeon r7 10 compute cores 4c 6g 2 10ghz ram 2 x 4096 mb ddr3 8 gb pc3l 12800 dual slot memory harddisk 1 tb hdd kamera hd web camera vga amd radeon r7 graphics amd radeon r7 m260dx dedicated 3072 mb shared 3557 mb up to 6629 mb batera 4 cell li ion fitur dvd super multi dl drive card reader 3 in 1 realtek pcie gbe family controller bluetooth webcam cardreader 2 port usb 3 0 1 port usb 2 0 hdmi vga out qualcomm atheros ar956x wireless network adapter layar 15 6 hd slim gl 1366 x 768 warna dark grey operation system os windows 10 home single language 64 bit garansi 1 tahun lengkap dus lengkap adaptor kartu garansi buku manual bonus tas beli supplier laptop punya lebih design baru jamin mantap barang jual jamin 100 baru garansi ima cod delivery gojek untuk daerah surabaya supplier laptop utama kuality control irim untuk irim aman doublein packing welcome reseller dropship beli qty kirim pesan ,Rp 6329000

26,asus rog slim g551vw i7 edition w 4k ultra hd ips display ,assallamuallaikum agan2 sista2 mbali nih ane rizqi gandantestore jual laptop high end check it out asus rog gaming g551vw 4k edition spesifikasi processor 6th gen intel core i7 6700 hq skylake 2 6 ghz up to 3 5 ghz memory 8 gb pc4 superspeed ddr4 sdram up to 32 gb graphic nvidia geforce gtx 960m 4 gb dedicated vram 128 bit w integrated graphics hd 530 storage 1 tb 7200 rpm hdd display 15 6 inch ultra hd 4k ips display zero b60,asus x441sa n3060 ram 4gb hdd 500gb dos ,processor intel celeron dual core n3060 processor operating system dos non os chipset integrated intel cpu memory 4 gb onboard memory display 14 0 16 9 led backlit hd 1366x768 storage hard drives 500gb 5400rpm sata hdd optical drive super multi dvd yboard chicklet yboard card reader multi format card reader webcam vga web camera networking wi fi integrated 802 11b g n integrated 802 11 ac bluetooth built in bluetooth v4 0 interface 1 x combo audio jack 1 x usb 3 0 port s 1 x usb 2 0 port s 1 x usb c gen 1 up to 5 gbps 1 x rj45 lan jack for lan insert 1 x sd card reader 1x ac adapter plug audio asus sonicmaster technology garansi resmi 2 tahun asus ,Rp 3650000

61,asus a455l cori5 5200u broadwell hard gamming ,asus a455l cori5 5200u broadwell spesifikasi processor cpu cori5 5200u broadwell ram ddr3 4gb fast hardisc 500gb lega vga invidia 930m gamming grafisc ok layar 14inc led hd dvd super multi webcam hdmi wifi lan card reader multi in 1 reader usb 3port lengkap unit laptop battrey adaptor kabel power tas laptop kondisi hardware normal 100 fisik 99 baru segel blm bongkar batrey tahan 3 4jm gantung pmakei os win 8 1 driver simpan folder pin bb by riquez harga rp 5 700 nett iklan msh tayang barang ready cara esan baca ikla telit ccok dgn unit silahakn trasnfer bukalapak barang kirim jne posindo untuk area luar kota pulau bayar c o d laku sidoarjo sby panda mojosar sela atur ,Rp 5700000

62,asus rog g73 jh republik of gamers ,jual laptop sayang untuk gamers alas jual uda gak pake laptop spec windows 10 ram 6gb i7 1 73ghz spek tanya2 lgsg kondisi awat p mmz laptop awat banget gan pasang pasta thermal jd pake laptop dingin batre gak fungsi awal guna charger langsung touchpad uda gak fungsi cover anti gores tama beli yboard backlight fungsi normal overall 90 lengkap laptop charger tanya2 minat hubungin nol delap triple dua sembil tiga dua empat kali sembil prefer whatsapp ya harga 4 500 000 cod oke daerah pondok indah ,Rp 4500000

63,asus zenbook ux310uq fc337t ci7 7500u 2 70 3 50ghz 1tb 128gb ssd nvidia gt940mx 2gb ,asus zenbook ux310uq fc337t spesifikasi ci7 7500u 2 70 3 50ghz 8gb 1tb 128gb ssd nvidia gt940mx 2gb 13 3 fhd win10 no dvd rw cam bluetooth beli puya lebih design baru asus jamin mantaff 100 brand new in the box garansi resmi 2 tahun ima cod delivery untuk daerah jakarta free back harga murah toko mall lengkap unit laptop charger buku padu kartu garansi dus fullset ,Rp 14199000

64,asus x453sa good kondition ,processor intel n3050 speed 1 6 ghz memory ram 2 gb hard disk 500 gb sistem grafis intel hd graphics layar 14 1in hd display battera 4 cell dvdrw wifi webcam bluetooth usb slot hdmi slot sd card slot vga slot lengkap unit carger cocok bangat nich agan ajar mahasiswa kerja kantor harga dita gan super murah riah agan laptop second murah riah kualitas ok punya mulus lancar minat langsung aja gan masukin kranjang bukalapak tunggu gan order barang batas habis posting langsung ebut garansi mesin ane kasih 4 minggu sedia warna hitam ,Rp 2517500

65,asus x454ya amd a8 7410 radeon r5 ,asus x454ya series x454ya bx801d color black non os dos spesifikasi platform notebook type processor amd quad core a8 7410 up to 2 5ghz memory ram 4gb ddr3 tipe grafis integrated amd radeon r5 ukur layar 14 inch resolusi layar 1366 x 768 audio integrated speaker integrated kapasitas hd 500 gb 5400 rpm optical drive multi dvdrw networking integrated wireless network type integrated wireless network protocol 802 11 b g n wireless bluetooth integrated yboard standard yboard ragam input device touchpad webcam integrated bluetooth 4 0 interface 2x usb 3 0 1x usb 2 0 1x combo audio jack 1x vga port mini d sub 15 pin for external monitor 1x rj45 lan jack for lan insert 1x hdmi new bnib segel original garansi 2 tahun service centre asus indonesia welcome serious buyer pcboxsolocity sila review products ima kasih klik pesan pm tersedia stock amp amp amp amp amp harga baru harga up to date hari klik beli prosedur belanja bl payment system mudah aman percaya note masuk pack bubble warp busa karton secure packaging minat packing kayu aman tambah sila klik packing kayu jumlah packing kayu sesuai berat asli produk prosedur belanja e commerce marketplace rekening escrow payment system 1 daftar jadi member anggota opsi quick buyer 2 search barang ingin 3 masuk troli ranjang belanja 4 laku proses check out 5 laku proses bayar rekening escrow payment system sistem bayar aman untuk belanja online laku esan laku bayar salah satu rekening bukalapak pihak bukalapak ampung uang erima barang sanan ima barang sanan baik laku konfirmasi terima barang baru pihak bukalapak transfer uang notice 1 harga up to date hari usaha untuk update product cantum harga baru skripsi singkat ena produk spesifikasi detail sila cari review online 2 layan reseller amp amp amp amp amp dropshipper syarat reseller transaksi 5x bukalapak dropshipper sila cantum kode dropshipper serta nama alamat terang 3 beli quantity jumlah ikan potong harga 4 klik pesan pm private ssage tersedia stock produk etalase umum barang ready stock stock habis gudang lihat etalase jadi pesan nyata stock kosong jadi awar produk toko online jual secara offline cod 5 open order 24 jam verifikasi order bukalapak masuk jam 16 00 wib proses usaha kirim hari kadang kirim hari ikut ndala order masuk atas jam proses esok hari 6 nyaman jadi kesa paham aman jamin barang terima baik harap untuk esan barang ambah biaya asuransi asuransi barang sanan dapat ganti 100 pihak ekspedisi 7 irim indonesia irim via pos kilat khusus express amp amp amp amp amp jne reg yes 8 eriksa produk irim laku jadi pasti produk kirim lolos qc quality control 9 standart packing irim usaha aman amp amp amp amp amp gratis gadgets bubble warp busa karton plastik 10 team bantu proses tracking irim order jadi terlambat estimasi irim bantu push pihak ekspedisi 11 harap laku konfirmasi terima barang secepat sanan terima bantu beri harga layan baik 12 produk beli lunas bayar transaksi selesa tukar produk retur produk 13 erima klaim garansi berla produk label garansi bagi skripsi iklan 14 garansi berla secara nasional produk beli tempat garansi resmi sesua tentu vendor produk item gadgets notebook bawa produk langsung service center resmi dekat kota irim produk ekspedisi lampir kartu garansi nota beli terang rusak ongkir ekspedisi pp tanggung buyer garansi berla sbb beli sengaja sengaja rusak segel garansi tempel produk beli garansi berla untuk jadi bencana alam gempa bakar banjir petir dll huru hara gigit binatang tegang listrik stabil salah lalai akai jatuh kena air cair kimia dll urang tambah alat aksesoris ubah fisik produk odifikasi bekas obeng somplak cuil salah asang produk sesua guna software hardware transportasi ekspedisi asuransi ps ima kasih ,Rp 3849000

66,obral habis habis asus x201e super slim ,asus x201e ilik fitur lumay lengkap untuk ukur netbook benar hadir asus x201e sebut upaya reinkarnasi netbook netbook besut asus awar praktis ringkas layak netbook forma sejajar notebook lepas prosesor tanam dalam processor intel celeron 847 cepat 1 1 ghz uji tangguh kelas jauh unggul banding processor intel atom untuk kelas level arti laptop ilik mampu dewa asus x201e masuk kategor entry level laptop tuju untuk jelan aplikasi ringan cocok untuk jalan aplikasi basis 3d game kartu grafis integrasi prosesor intel hd ber basis hd graphics 2000 masuk kelas low end lebih asus x201e portable bentuik tipis ramping desain eleg lapis aluminium member kesan kokoh tampil fisik eforma cukup bagus dukung untuk guna aktifitas komputasi hari multimedia daya tahan batera lumay yboard nyaman guna port lengkap masuk port lawas d sub tinggal port generasi baru hdmi sedia ram 4gb hardisk 320gb kurang body ujung dent siap paka harga pas gan murah bukalapak lengkap unit adapter garansi sonal 1minggu ,Rp 1890000

67,asus transformer t101h ,intel atom quad core x5 z8350 processor windows 10 home 64bit layar sentuh 10 1 ips wxga 1280x800 grafis intel hd 128gb emmc 2gb ddr3 memory daya tahan batera 12 jam usb 3 1 type c bt 4 0 wi fi 1 tahun garansi global garansi resmi warna pink hijau abu abu mohon cek tersedia warna ,Rp 4048000

6890,laptop asus x441sa bx001d intel n3060 2gb 500gb 14 inch garansi resmi 2th ,free tas original asus free instalation windows program standart warna hitam amp amp amp merah spec processor type intel core processor onboard intel core n3060 standard memory 2gb ddr3 video type intel hd graphics display size 14 display max resolution 1366 x 768 audio type integrated speakers type integrated hard drive type 500gb optical drive type dvd rw wireless network protocol integrated 802 11 b g n yboard type standard yboard card reader provided yes interface provided 1 x usb type c 1 x usb 3 0 1 x usb 2 0 1 x hdmi 1 x vga 1 x lan 1 x 3 5mm audio o s provided dos ,Rp 3375000

91,asus x541sa bx401d celeron n3060 ram 4gb 500gb dos 15 6 quot black resmi ,garansi 2 tahun resmi asus processor intel celeron dual core n3060 processor operating system dos memory 4 gb ddr3l 1600mhz sdram onboard memory display 15 6 16 9 led backlit hd 1366768 glare panel with 45 ntsc graphic integrated intel hd graphics hard drives 500gb 5400rpm sata hdd optical drive super multi dvd yboard chicklet yboard card reader multi format card reader sd sdhc sdxc webcam vga web camera wi fi integrated 802 11b g n integrated 802 11 ac on selected models 10 100 base t bluetooth built in bluetooth v4 0 interface 1 x microphone in headphone out jack 1 x vga port mini d sub 15 pin for external monitor 1 x usb 3 0 port s 1 x usb 2 0 port s 1 x usb c gen 1 up to 5 gbps 1 x rj45 lan jack for lan insert 1 x hdmi audio built in stereo w speakers and microphone asus sonicmaster technology battery 3 cells 36 whrs battery power adapter plug type 4 mm output 19 v dc 1 75 a 33 w input 100 240 v ac 50 60 hz universal warna black free tas ,Rp 3629000

92,asus x441sa bx005d n3060 2gb 500gb dos aquablue ,ready stock limited barang jamin 100 garansi asus indonesia harap konfirmasi barang esan speksifikasi dual core intel celeron processor n3060 dos layar 14 ips hd 1366x768 grafis intel hd 500gb hdd 2gb ddr3l memory dvd writer usb 3 1 type c wi fi 2 tahun garansi global warna aqua blue ,Rp 3380000

93,asus a455lf i3 5005u wx158d ram4gb 500gb dos grs resmi asus indonesia 2th ,intel core i3 5005u processor dos layar 14 hd 1366x768 graphics nvidia geforce gt930m 2gb memory 4gb ddr3l hdd 500gb usb 3 0 bt 4 0 wi fi dvd writer garansi 2tahun asus resmi indonesia warna white ,Rp 5350000

94,asus rog gl553vd ds71 laptop gaming core i7 7700hq vga gtx1050m 4gb ,laptop gaming baru asus rog gl553vd ds71 prosesor intel kabylake 16gb ram ddr4 gpu nvidia gtx1050m 4gb gddr5 ragu mbali untuk main game apa spesifikasi intel core intel core i7 7700hq 2 8 3 2ghz ram 16gb ddr4 hdd 1tb vga nvidia gtx1050m 4gb screen 15 6 full hd os windows 10 original dvd rw lengkap unit laptop tas backpack rog charger kartu garansi dus fullset note mohon tanya tersedia product atc bayar via cod transfer cash rekber irim guna gojek grab bike transaksi face to face silah datang toko mall mangga dua lebih beli laptop gateway komputer utama qualitu control ece barang barang kirim 100 brand new in the box unit trouble 7 24 ganti baru service barang jual jamin 100 baru garansi ima cod delivery untuk daerah jakarta ,Rp 16900000

95,lenovo y70 17 3 inch not alienware asus rog xenom msi razer blade vaio ,lenovo y70 gaming laptop second rare item specification gaming touchscreen fhd display intel core i7 4710hq 2 5 ghz processor 8 gb ddr3 ram vga nvidia gtx 860m 2gb 120 gb solid state drive ssd 17 3 inch fhd 1920 x 1080 os original windows 10 sisa by mbah google ya kondisi body luar material metal alumunium 98 body material black rubber 99 mulus ga cacat baret sobek yboard mulus pudar backlite yboard nyala normal dua model terang batera bagus tahan 2 jam setting balance overall ok no minus murah cod via bukapalak oke trims gan ,Rp 9900000

96,asus a455l intel core i5 haswell nvidia geforce 840m win 10 super mulus ,langsung order aja gan notebook cocok paka video editing design gaming dll unit notebook merk asus a455l series aluminum spec processor intel core i5 4210u 1 70ghz max turbo boost 2 70 ghz haswell gen 4th memory ddr3 4 gb harddisk 1 tera byte tb dual vga vga intel hd graphics 4400 vga nvidia geforce 840 0m 2 gb ddr3 dedicated dvdrw super multi record bluetooth wifi hdmi usb3 ss port rgb vga lan gigabit cardreader multi camera hd display layar led 14 inchi hdanti glare body aluminum tough win 10 pro office amp amp amp amp amp aplikasi lengkap unit adaptor tas terang kondisi fisik barang 98 mulus like new normal original fungsi baik engsel layar kuat kokoh layar jernih dot pixel batre kuat 2 jam segel utuh garansi nb jabodetabek cod sesua sepakat via gosend bukalapak cepat luar jabodetabek paket via jne tiki asuransi packing rapih buble wrap lapis kayu aman amp amp amp amp amp tepat ima kasih ,Rp 4972000

97,asus a46cm i5 3317u 4 500 invidia 2gb free ongkir ,test game gan a rel nofollow noopener noreferrer target _blank href https www bukalapak com ap l https www youtube com watch v bzqwhvysugk https www youtube com watch v bzqwhvysugk a halo gan sista yg laptop game design graphis editing render adobe primer design tipis slim bahan alumunium kesan eleg kokoh ga bakal mati gaya laptop pd umum yg pake bahan dr plastik dukung core i5 padu dg vga invidia geforce gt635m 2gb lbh powerfull jamin lancar utk maen game 3d yg mainstream render graphis spek intel core i5 3317u speed 2 6ghz ulv hemat daya ori ddr3 4gb up to 8 gb hardisk 500gb 5400rpm dual vga invidia geforce gt635m 2gb intel graphic 4000 dvdrw supermult led 14 res 1366 768 jernih tajam detail tetap nyaman krj dpn laptop audio sonic master amp amp altec lansing suara jernih mantab batera 3jam awet tdk bocor drop ice cool teknolog jamin laptop tetap dingin stabil instan on nyala 2 detik lengkap unit casan ori tas msh mulus 95 97 fungsi lancar tinggal pake aja cod jl dipatiukur dkt unpad unikom bdg ,Rp 4500000

98,asus x454ya bx801d black 23693 ,best buy amd quadcore a8 7410 2 2ghz turbo 2 5ghz ram 4gb hdd 500gb dvd rw vga amd radeon r5 screen 14 dos garansi asus 2 tahun service amp sparepart awar produk asus x555qg bx101d black asus x555da wb11 black asus x454yi bx801d black asus x454yi bx802d white asus x540ya bx101d black asus x455ya bx102d silver asus x455ya bx103d red asus x554yi a6 7310 black asus x550ze xx801d black asus x454ya wx102d white asus x454ya wx101d black sedia cicil kartu kredit home credit indonesia proses cepat mudah aeon original produk original 100 garansi 100 uang mbali barang replika palsu garansi garansi toko 3 hari produk terima untuk smartphone 1 hari untuk garansi unit gantung produk claim garansi unit via toko untuk claim service center fast respon kosong8tujuh7tujuh4kosonglima8delapan4tujuh via chat toko alamat toko kliknklik karawac supermall karawac lanta ug blok h5 no 2 amp lanta ff blok m5 no 1 2 jalan boulevard ponegoro no 105 bencong lapa dua bencong klp dua tangerang banten 15811 all point pick up itc cempaka 1 mas lt 6 ratu plaza shopping mall mangga 2 mall mall ambassador bekasi cyber park itc bsd supermall karawac depok town square bandung electronic center bec note harap konfirmasi esan untuk asti tersedia stock untuk berat masuk packing masuk packing kayu ,Rp 3800000

99,asus x453m celeron n3450m 2 2ghz 2gb 500gb vga intelhd garansi 05 2017 ,for sell notebook asus x453m langsung aja spek nya bawah ya gan spesifikasi processor chipset intel celeron processor n3450 2m cache up to 2 2 ghz grafis vga intel hd graphic display 14 led backlit 1366 x 768 memory 2gb of ddr3l storage 500gb sata hdd multimedia stereo speakers with sonicmaster 720p hd webcam networking integrated 10 100 ethernet lan wi fi wireless bluetooth v4 0 ports amp slot usb 3 0 port amp usb 2 0 port combo audio jack rj45 lan jack for lan hdmi vga port card reader sd sdhc sdxc nsington lock dvd rw kondisi fisik 95 mulus bekas akai wajar all hardware working 100 no minus layar bening no deadpixel no whitespot garansi resmi asus 05 2017 os windows 10 pro 64bit ready ms office 2016 aktif batre normal 3 jaman garansi sonal 1 minggu lengkap notebook charger dus ga sebutin arti ga ya gan harga 2 600 000 nett pass thanks ,Rp 2600000

100,asus x455l core i3 4030u ram 2gb hdd 500